,Unnamed: 0,Dept,Number,Course_Name,Professor,Start_Time,End_Time,Location,Description,Pre/coreqs,Offered,Dept + Number,Median Grade,Semester (Ex: SP21),Pre/Coreqs,ID,Name,Number_of_Ratings,Average_Rating,Difficulty,Take Again
1317,,,,,,,,,,,,,,,,1655798.0,Joseph Conrad,1.0,1.0,3.0,-1.0
1318,,,,,,,,,,,,,,,,1841298.0,Robert Constable,6.0,1.1,3.7,0.0
1319,,,,,,,,,,,,,,,,2038032.0,Mark Constas,0.0,0.0,0.0,-1.0
1320,,,,,,,,,,,,,,,,1025323.0,Evan Cooch,31.0,4.8,3.9,100.0
1321,,,,,,,,,,,,,,,,510644.0,Kerry Cook,12.0,3.8,3.2,50.0
1322,,,,,,,,,,,,,,,,898734.0,Jack Corgel,8.0,3.5,4.1,33.3333
1323,,,,,,,,,,,,,,,,1197950.0,Benjamin Cornwell,28.0,4.6,1.7,100.0
1324,,,,,,,,,,,,,,,,1210404.0,Erin York Cornwell,7.0,4.3,2.3,66.6667
1325,,,,,,,,,,,,,,,,886906.0,Duane Corpis,10.0,4.3,2.9,-1.0
1326,,,,,,,,,,,,,,,,2467519.0,Cristina Correa,0.0,0.0,0.0,-1.0
1327,,,,,,,,,,,,,,,,856910.0,Barbara Correll,14.0,3.5,3.4,80.0
1328,,,,,,,,,,,,,,,,2310197.0,Benjamin Cosgrove,1.0,5.0,3.0,100.0
1329,,,,,,,,,,,,,,,,2500540.0,Sean Cosgrove,1.0,4.0,3.0,100.0
1330,,,,,,,,,,,,,,,,994559.0,Dan Cosley,8.0,3.8,2.5,-1.0
1331,,,,,,,,,,,,,,,,697599.0,Sarah Cote,7.0,4.2,3.4,100.0
1332,,,,,,,,,,,,,,,,746550.0,Edwin (todd) Cowen,7.0,4.0,3.7,100.0
1333,,,,,,,,,,,,,,,,163099.0,Jeff Cowie,45.0,4.1,3.4,100.0
1334,,,,,,,,,,,,,,,,1328893.0,Christina Cowman,1.0,4.0,3.0,-1.0
1335,,,,,,,,,,,,,,,,1662921.0,Rachel Coye,4.0,4.9,2.3,-1.0
1336,,,,,,,,,,,,,,,,388964.0,Ray Craib,13.0,4.5,2.8,100.0
1337,,,,,,,,,,,,,,,,650059.0,Harold Craighead,5.0,4.6,1.6,-1.0
1338,,,,,,,,,,,,,,,,216853.0,Brian Crane,73.0,3.3,3.4,60.0
1339,,,,,,,,,,,,,,,,2263224.0,Stephanie Creary,3.0,2.3,2.7,33.3333
1340,,,,,,,,,,,,,,,,2702182.0,Catherine Creighton,0.0,0.0,0.0,-1.0
1341,,,,,,,,,,,,,,,,553625.0,Adam Crown,4.0,4.9,2.5,-1.0
1342,,,,,,,,,,,,,,,,1428752.0,David Cruz De Jesus,1.0,1.5,3.0,-1.0
1343,,,,,,,,,,,,,,,,483229.0,Csaba Csaki,7.0,4.3,3.1,50.0
1344,,,,,,,,,,,,,,,,1692196.0,Danielle Cudmore,1.0,5.0,3.0,-1.0
1345,,,,,,,,,,,,,,,,2002943.0,Verdie Culbreath,5.0,2.7,3.8,-1.0
1346,,,,,,,,,,,,,,,,221941.0,Jonathan Culler,8.0,4.1,2.8,0.0
1347,,,,,,,,,,,,,,,,2542123.0,Thomas Cunningham,0.0,0.0,0.0,-1.0
1348,,,,,,,,,,,,,,,,1845299.0,Edward Currie,0.0,0.0,0.0,-1.0
1349,,,,,,,,,,,,,,,,582395.0,Milton Curry,5.0,2.7,4.4,-1.0
1350,,,,,,,,,,,,,,,,1608594.0,Andrew Curthoys,0.0,0.0,0.0,-1.0
1351,,,,,,,,,,,,,,,,182119.0,Steven Curtis,6.0,4.0,3.3,-1.0
1352,,,,,,,,,,,,,,,,2590525.0,Paul Curtis,1.0,2.0,3.0,0.0
1353,,,,,,,,,,,,,,,,183398.0,Richard Curtis,129.0,2.8,3.2,13.1579
1354,,,,,,,,,,,,,,,,64514.0,James Cutting,25.0,3.9,3.8,50.0
1355,,,,,,,,,,,,,,,,850456.0,Julia D'Souza,4.0,2.4,4.3,-1.0
1356,,,,,,,,,,,,,,,,2381736.0,James Dabney,1.0,5.0,4.0,100.0
1357,,,,,,,,,,,,,,,,2601781.0,Iftikhar Dadi,1.0,5.0,3.0,100.0
1358,,,,,,,,,,,,,,,,1999640.0,Jim Dai,5.0,3.4,2.6,50.0
1359,,,,,,,,,,,,,,,,2069697.0,Irene Daly,0.0,0.0,0.0,-1.0
1360,,,,,,,,,,,,,,,,2183281.0,Christian Danescu,5.0,4.0,2.6,80.0
1361,,,,,,,,,,,,,,,,194051.0,Cletus Daniel,20.0,4.2,4.0,-1.0
1362,,,,,,,,,,,,,,,,1201215.0,Susan Daniel,12.0,2.8,3.4,-1.0
1363,,,,,,,,,,,,,,,,274344.0,Sheila Danko,15.0,3.4,2.9,0.0
1364,,,,,,,,,,,,,,,,249442.0,Ashim Datta,22.0,4.5,3.0,100.0
1365,,,,,,,,,,,,,,,,369349.0,Peter Davies,11.0,3.8,2.5,-1.0
1366,,,,,,,,,,,,,,,,2733999.0,Lewis dAvigdor,0.0,0.0,0.0,-1.0
1367,,,,,,,,,,,,,,,,332525.0,J. C. Séamus Davis,12.0,4.4,3.2,100.0
1368,,,,,,,,,,,,,,,,594557.0,Stuart Davis,18.0,4.2,2.7,100.0
1369,,,,,,,,,,,,,,,,2348246.0,Damek Davis,7.0,3.5,3.1,57.1429
1370,,,,,,,,,,,,,,,,2454056.0,Brian Davis,1.0,1.0,4.0,0.0
1371,,,,,,,,,,,,,,,,508817.0,Floyd Davis,41.0,3.9,3.1,80.0
1372,,,,,,,,,,,,,,,,2185757.0,Paul Davis,19.0,4.2,2.5,89.4737
1373,,,,,,,,,,,,,,,,325066.0,Paul Dawson,25.0,1.9,4.1,-1.0
1374,,,,,,,,,,,,,,,,2686334.0,Erica Dawson,0.0,0.0,0.0,-1.0
1375,,,,,,,,,,,,,,,,2763541.0,Ricardo Daziano,1.0,4.0,3.0,100.0
1376,,,,,,,,,,,,,,,,278747.0,Brett De Bary,4.0,4.2,2.2,100.0
1377,,,,,,,,,,,,,,,,542452.0,Art De Gaetano,10.0,4.2,2.7,100.0
1378,,,,,,,,,,,,,,,,1830101.0,Harry De Gorter,3.0,3.3,3.0,50.0
1379,,,,,,,,,,,,,,,,1151996.0,Osvaldo De La Torre,3.0,4.7,2.0,-1.0
1380,,,,,,,,,,,,,,,,2106667.0,Itziar de Rivera,8.0,4.6,2.5,100.0
1381,,,,,,,,,,,,,,,,2371500.0,Chris De Sa,6.0,4.3,2.8,100.0
1382,,,,,,,,,,,,,,,,1344992.0,Martin De Santos,2.0,4.0,2.0,-1.0
1383,,,,,,,,,,,,,,,,213842.0,Peter Dear,21.0,3.6,3.3,50.0
1384,,,,,,,,,,,,,,,,2118689.0,William DeBenedetti,0.0,0.0,0.0,-1.0
1385,,,,,,,,,,,,,,,,2086331.0,Newton DeFaria,4.0,2.0,2.5,25.0
1386,,,,,,,,,,,,,,,,2379470.0,Arthur Degaetano,5.0,4.0,3.0,80.0
1387,,,,,,,,,,,,,,,,484851.0,David Lawrence Deitcher,3.0,4.7,2.7,100.0
1388,,,,,,,,,,,,,,,,2480165.0,Natalie DelBusso,0.0,0.0,0.0,-1.0
1389,,,,,,,,,,,,,,,,952516.0,Matthew Delisa,5.0,4.2,3.4,50.0
1390,,,,,,,,,,,,,,,,2518337.0,Nicola Dell,0.0,0.0,0.0,-1.0
1391,,,,,,,,,,,,,,,,458817.0,Elizabeth Deloughrey,6.0,4.5,3.5,-1.0
1392,,,,,,,,,,,,,,,,2247455.0,Kelly Delp,17.0,3.8,3.6,70.5882
1393,,,,,,,,,,,,,,,,442010.0,R. Keith Dennis,5.0,3.7,4.4,-1.0
1394,,,,,,,,,,,,,,,,1759879.0,Alan Denton,1.0,2.0,4.0,-1.0
1395,,,,,,,,,,,,,,,,1620806.0,Louis Derry,3.0,4.5,3.3,100.0
1396,,,,,,,,,,,,,,,,1726852.0,Olivier Desjardins,2.0,4.3,3.0,100.0
1397,,,,,,,,,,,,,,,,2019070.0,Miloje Despic,7.0,4.4,2.5,100.0
1398,,,,,,,,,,,,,,,,1758194.0,Chekitan Dev,50.0,4.3,3.0,93.1818
1399,,,,,,,,,,,,,,,,271614.0,Ileen DeVault,35.0,4.6,2.8,87.5
1400,,,,,,,,,,,,,,,,843932.0,Colin Dewey,6.0,4.0,3.2,-1.0
1401,,,,,,,,,,,,,,,,184789.0,Binoy Dharia,7.0,3.4,3.0,-1.0
1402,,,,,,,,,,,,,,,,1734538.0,Sanjay Dharmavaram,9.0,4.8,2.6,-1.0
1403,,,,,,,,,,,,,,,,1329270.0,Frank Di Slavo,3.0,2.7,3.3,-1.0
1404,,,,,,,,,,,,,,,,2093472.0,Naminata Diabate,3.0,4.8,3.3,100.0
1405,,,,,,,,,,,,,,,,1426658.0,Peter Diamessis,3.0,4.5,3.0,-1.0
1406,,,,,,,,,,,,,,,,1579691.0,William Dichtel,14.0,4.4,3.4,-1.0
1407,,,,,,,,,,,,,,,,313701.0,Tom Diciccio,42.0,4.2,1.9,78.2609
1408,,,,,,,,,,,,,,,,620981.0,Ruediger Dieckmann,6.0,1.5,4.8,-1.0
1409,,,,,,,,,,,,,,,,2348727.0,Brenda Dietrich,8.0,1.7,4.2,25.0
1410,,,,,,,,,,,,,,,,1246816.0,Ronald Dinapoli,3.0,3.1,2.0,0.0
1411,,,,,,,,,,,,,,,,1299719.0,Francis Disalvo,12.0,3.6,3.6,-1.0
1412,,,,,,,,,,,,,,,,2376185.0,Robert DiStasio,2.0,5.0,4.0,100.0
1413,,,,,,,,,,,,,,,,182133.0,David Dittman,24.0,4.0,2.4,-1.0
1414,,,,,,,,,,,,,,,,1030046.0,Stephanie Divo,21.0,4.6,3.4,80.0
1415,,,,,,,,,,,,,,,,2647310.0,Virginia Doellgast,2.0,3.0,3.5,50.0
1416,,,,,,,,,,,,,,,,2757403.0,Tobias Doerr,1.0,5.0,3.0,100.0
1417,,,,,,,,,,,,,,,,748822.0,Laura Donaldson,4.0,2.4,3.8,-1.0
1418,,,,,,,,,,,,,,,,2373159.0,Eve Donnelly,0.0,0.0,0.0,-1.0
1419,,,,,,,,,,,,,,,,1050226.0,Lisa Dragoni,9.0,3.8,2.3,-1.0
1420,,,,,,,,,,,,,,,,1855947.0,Christopher Drangle,5.0,4.8,2.2,-1.0
1421,,,,,,,,,,,,,,,,2607845.0,Laurie Drinkwater,0.0,0.0,0.0,-1.0
1422,,,,,,,,,,,,,,,,2735928.0,Yue Du,1.0,4.0,3.0,100.0
1423,,,,,,,,,,,,,,,,1081933.0,Laurent Dubreuil,6.0,4.2,3.0,-1.0
1424,,,,,,,,,,,,,,,,2364846.0,Bryan Duff,3.0,1.0,3.7,0.0
1425,,,,,,,,,,,,,,,,2233171.0,Brooke Duffy,5.0,3.6,2.2,60.0
1426,,,,,,,,,,,,,,,,483234.0,Gerry Dugan,9.0,2.6,3.7,-1.0
1427,,,,,,,,,,,,,,,,2697717.0,Mathieu Dumouchel,1.0,4.0,3.0,100.0
1428,,,,,,,,,,,,,,,,9787.0,T. Michael Duncan,53.0,4.1,3.8,100.0
1429,,,,,,,,,,,,,,,,1170951.0,Thomas Duncan,2.0,5.0,3.5,-1.0
1430,,,,,,,,,,,,,,,,2111689.0,Timothy Duncan,0.0,0.0,0.0,-1.0
1431,,,,,,,,,,,,,,,,2037340.0,James  Dunlea,1.0,4.5,4.0,-1.0
1432,,,,,,,,,,,,,,,,186100.0,David Dunning,46.0,3.9,3.7,80.0
1433,,,,,,,,,,,,,,,,1914359.0,Travis Duprey,2.0,5.0,1.5,100.0
1434,,,,,,,,,,,,,,,,932565.0,Daniel Duque,5.0,4.8,2.8,-1.0
1435,,,,,,,,,,,,,,,,1930119.0,Lee Dyer,0.0,0.0,0.0,-1.0
1436,,,,,,,,,,,,,,,,1179094.0,Holly Dygert,1.0,1.0,4.0,-1.0
1437,,,,,,,,,,,,,,,,195461.0,Brian Earle,23.0,4.7,1.9,-1.0
1438,,,,,,,,,,,,,,,,1829783.0,Corey Ryan Earle,3.0,4.7,1.3,100.0
1439,,,,,,,,,,,,,,,,1095683.0,Christopher Earls,7.0,4.6,1.9,-1.0
1440,,,,,,,,,,,,,,,,2045830.0,Cecilia Earls,9.0,2.6,3.9,33.3333
1441,,,,,,,,,,,,,,,,187593.0,David Easley,36.0,4.3,2.7,100.0
1442,,,,,,,,,,,,,,,,1024799.0,Emily Eaton,3.0,4.3,3.3,-1.0
1443,,,,,,,,,,,,,,,,620969.0,Locksley Edmondson,9.0,2.8,3.6,-1.0
1444,,,,,,,,,,,,,,,,1826508.0,Stevie Edwards,4.0,2.2,3.0,-1.0
1445,,,,,,,,,,,,,,,,235224.0,Ronald Ehrenberg,25.0,4.2,2.3,100.0
1446,,,,,,,,,,,,,,,,2495620.0,Irene Eibenstein-Alvisi,4.0,3.8,3.5,75.0
1447,,,,,,,,,,,,,,,,2767771.0,Danielle Eiseman,0.0,0.0,0.0,-1.0
1448,,,,,,,,,,,,,,,,328005.0,Mark Eisner,7.0,2.4,3.1,-1.0
1449,,,,,,,,,,,,,,,,334772.0,Tom Eisner,15.0,4.6,1.6,-1.0
1450,,,,,,,,,,,,,,,,1085556.0,Matti Eklund,4.0,3.8,3.3,-1.0
1451,,,,,,,,,,,,,,,,1965327.0,Allison Elias,8.0,4.1,3.0,100.0
1452,,,,,,,,,,,,,,,,460231.0,Jack Elliott,18.0,3.8,3.4,50.0
1453,,,,,,,,,,,,,,,,2570718.0,Lillien Ellis,9.0,4.8,1.9,100.0
1454,,,,,,,,,,,,,,,,2618485.0,Stephen Ellner,0.0,0.0,0.0,-1.0
1455,,,,,,,,,,,,,,,,299858.0,Parfait Eloundou-Enyegue,14.0,3.4,1.8,71.4286
1456,,,,,,,,,,,,,,,,272258.0,Veit Elser,34.0,3.0,3.6,90.0
1457,,,,,,,,,,,,,,,,1160413.0,Susan Ely,3.0,4.7,4.0,-1.0
1458,,,,,,,,,,,,,,,,1962696.0,Hassan Enayati,2.0,5.0,3.0,-1.0
1459,,,,,,,,,,,,,,,,2351888.0,James Engstrom,1.0,5.0,2.0,100.0
1460,,,,,,,,,,,,,,,,1176884.0,Peter Enns,3.0,5.0,2.7,-1.0
1461,,,,,,,,,,,,,,,,1083215.0,Sarah Ensor,3.0,5.0,4.3,-1.0
1462,,,,,,,,,,,,,,,,1882731.0,Cathy Enz,2.0,2.8,3.5,0.0
1463,,,,,,,,,,,,,,,,1172152.0,Pedro Erber,3.0,3.8,2.3,-1.0
1464,,,,,,,,,,,,,,,,2754807.0,Griffin Erich,1.0,5.0,1.0,100.0
1465,,,,,,,,,,,,,,,,766131.0,David Erickson,9.0,2.4,3.7,-1.0
1466,,,,,,,,,,,,,,,,1289914.0,Paul Erickson,2.0,4.8,3.0,-1.0
1467,,,,,,,,,,,,,,,,2561462.0,Scott Erickson,2.0,2.5,2.5,50.0
1468,,,,,,,,,,,,,,,,2669887.0,Ali Erkan,0.0,0.0,0.0,-1.0
1469,,,,,,,,,,,,,,,,840146.0,Kevin Ernste,7.0,4.3,2.1,0.0
1470,,,,,,,,,,,,,,,,2751328.0,Juan Escalona Torres,1.0,5.0,4.0,100.0
1471,,,,,,,,,,,,,,,,2565568.0,Mahdi Esmaily Moghadam,4.0,3.3,4.0,50.0
1472,,,,,,,,,,,,,,,,1282778.0,Juan Espinosa,3.0,4.7,3.3,-1.0
1473,,,,,,,,,,,,,,,,461191.0,Darlene Evans,24.0,3.5,3.9,100.0
1474,,,,,,,,,,,,,,,,1097537.0,Thomas Evans,7.0,3.4,3.0,0.0
1475,,,,,,,,,,,,,,,,1269627.0,Gary Evans,29.0,4.2,2.2,95.0
1476,,,,,,,,,,,,,,,,2735032.0,Olivia Evans,1.0,5.0,1.0,100.0
1477,,,,,,,,,,,,,,,,1043721.0,Tom Evans,31.0,3.8,3.4,66.6667
1478,,,,,,,,,,,,,,,,804700.0,Rick Evans,10.0,2.4,1.9,0.0
1479,,,,,,,,,,,,,,,,1704715.0,Gregory Ezra,5.0,3.0,4.4,0.0
1480,,,,,,,,,,,,,,,,98766.0,Tim Fahey,39.0,3.5,2.2,100.0
1481,,,,,,,,,,,,,,,,1659689.0,Ziad Fahmy,15.0,4.2,2.6,83.3333
1482,,,,,,,,,,,,,,,,2337060.0,Frances Fairbairn,4.0,4.0,3.8,75.0
1483,,,,,,,,,,,,,,,,217660.0,Jane Fajans,23.0,2.1,2.1,100.0
1484,,,,,,,,,,,,,,,,268443.0,Oren Falk,43.0,2.9,4.3,25.0
1485,,,,,,,,,,,,,,,,1108287.0,Louis Falkson,5.0,2.7,3.6,0.0
1486,,,,,,,,,,,,,,,,726776.0,Arthur Falkson,6.0,4.5,1.0,100.0
1487,,,,,,,,,,,,,,,,1667067.0,Tamra Fallman,3.0,5.0,2.3,-1.0
1488,,,,,,,,,,,,,,,,202231.0,Daisy Fan,131.0,3.5,3.1,93.5484
1489,,,,,,,,,,,,,,,,2305885.0,Anna Fang,1.0,5.0,3.0,100.0
1490,,,,,,,,,,,,,,,,342999.0,A.R. Fatihi,12.0,3.6,1.9,100.0
1491,,,,,,,,,,,,,,,,1705150.0,David Feathers,1.0,5.0,2.0,-1.0
1492,,,,,,,,,,,,,,,,1353143.0,Mark Fedyk,4.0,4.9,3.0,-1.0
1493,,,,,,,,,,,,,,,,1384916.0,Gerry Fegeinson,1.0,5.0,3.0,-1.0
1494,,,,,,,,,,,,,,,,28520.0,Gerald Feigenson,40.0,4.6,3.1,62.5
1495,,,,,,,,,,,,,,,,224516.0,Shelley Feldman,8.0,1.6,2.1,-1.0
1496,,,,,,,,,,,,,,,,666666.0,David Feldshuh,8.0,5.0,3.7,100.0
1497,,,,,,,,,,,,,,,,2383768.0,julia felice,1.0,5.0,1.0,100.0
1498,,,,,,,,,,,,,,,,2625329.0,Briel Felton,4.0,4.8,2.0,100.0
1499,,,,,,,,,,,,,,,,469291.0,Melissa Ferguson,6.0,4.2,2.3,100.0
1500,,,,,,,,,,,,,,,,376125.0,Maria Fernandez,10.0,2.3,3.2,0.0
1501,,,,,,,,,,,,,,,,1111043.0,Caroline Ferraris-Besso,5.0,4.7,2.6,-1.0
1502,,,,,,,,,,,,,,,,803740.0,Renate Ferro,10.0,1.5,2.0,33.3333
1503,,,,,,,,,,,,,,,,2156646.0,Nick Fesette,1.0,5.0,3.0,100.0
1504,,,,,,,,,,,,,,,,809948.0,Joe Fetcho,10.0,3.7,3.6,-1.0
1505,,,,,,,,,,,,,,,,202267.0,Gary Fick,7.0,3.7,2.0,-1.0
1506,,,,,,,,,,,,,,,,539606.0,David Field,8.0,4.2,3.0,100.0
1507,,,,,,,,,,,,,,,,2659364.0,Martha Field,2.0,5.0,4.0,100.0
1508,,,,,,,,,,,,,,,,1646833.0,Brigitte Fielder,1.0,4.0,1.0,-1.0
1509,,,,,,,,,,,,,,,,555374.0,Thomas Fields,3.0,5.0,3.0,100.0
1510,,,,,,,,,,,,,,,,845700.0,Gary Fields,17.0,4.5,2.6,33.3333
1511,,,,,,,,,,,,,,,,1335257.0,Melissa Figueroa,7.0,4.0,2.4,-1.0
1512,,,,,,,,,,,,,,,,758559.0,Gail Fine,6.0,2.7,3.3,-1.0
1513,,,,,,,,,,,,,,,,2081421.0,Julia Finkelstein,2.0,3.3,3.0,0.0
1514,,,,,,,,,,,,,,,,906975.0,Barbara Finlay,6.0,2.6,4.0,-1.0
1515,,,,,,,,,,,,,,,,2260632.0,Oleg Firsin,1.0,1.0,4.0,0.0
1516,,,,,,,,,,,,,,,,1406954.0,Claudia Fischbach-Teschl,4.0,3.6,2.8,-1.0
1517,,,,,,,,,,,,,,,,2339149.0,Emily Fischer,2.0,1.0,2.5,0.0
1518,,,,,,,,,,,,,,,,1337726.0,K Fisher,1.0,5.0,1.0,-1.0
1519,,,,,,,,,,,,,,,,1696049.0,Elizabeth Fisher,10.0,4.4,2.6,83.3333
1520,,,,,,,,,,,,,,,,98768.0,Alex Flecker,15.0,3.3,2.3,66.6667
1521,,,,,,,,,,,,,,,,2762792.0,Paul Fleming,0.0,0.0,0.0,-1.0
1522,,,,,,,,,,,,,,,,2438098.0,Nicholas Fletcher,2.0,3.5,2.0,100.0
1523,,,,,,,,,,,,,,,,2628183.0,Cristina Florea,4.0,4.0,3.8,75.0
1524,,,,,,,,,,,,,,,,1901354.0,Gustavo Flores-Macias,2.0,3.8,3.5,-1.0
1525,,,,,,,,,,,,,,,,711129.0,Michael Fontaine,13.0,4.3,3.3,100.0
1526,,,,,,,,,,,,,,,,1013846.0,John Forester,5.0,4.6,2.4,-1.0
1527,,,,,,,,,,,,,,,,2117078.0,Chiara Formichi,5.0,3.6,3.0,75.0
1528,,,,,,,,,,,,,,,,2244690.0,Brett Fors,11.0,4.6,3.7,90.9091
1529,,,,,,,,,,,,,,,,1283725.0,Ann Forsythe,30.0,2.9,4.2,-1.0
1530,,,,,,,,,,,,,,,,113675.0,Thomas Fox,44.0,4.3,3.6,100.0
1531,,,,,,,,,,,,,,,,2767156.0,Karlie Fox Knudtsen,1.0,5.0,4.0,100.0
1532,,,,,,,,,,,,,,,,929096.0,Carl Franck,4.0,1.9,3.0,0.0
1533,,,,,,,,,,,,,,,,701963.0,Jason Frank,12.0,4.5,2.9,66.6667
1534,,,,,,,,,,,,,,,,2478993.0,Jill Frank,1.0,4.0,3.0,100.0
1535,,,,,,,,,,,,,,,,2658712.0,Margaret Frank,2.0,4.0,2.0,50.0
1536,,,,,,,,,,,,,,,,1819085.0,Rossi Frank,8.0,4.8,1.5,100.0
1537,,,,,,,,,,,,,,,,2094869.0,George Frantz,5.0,4.0,2.4,80.0
1538,,,,,,,,,,,,,,,,1582068.0,Peter Frazier,9.0,4.3,2.1,100.0
1539,,,,,,,,,,,,,,,,377323.0,Don Fredericksen,8.0,4.1,3.1,-1.0
1540,,,,,,,,,,,,,,,,735793.0,Jack Freed,13.0,2.0,4.4,-1.0
1541,,,,,,,,,,,,,,,,1270047.0,Matthew Freedman,3.0,4.7,1.7,-1.0
1542,,,,,,,,,,,,,,,,2607828.0,Lewis Freedman,1.0,4.0,1.0,100.0
1543,,,,,,,,,,,,,,,,2255041.0,Daniel Freund,1.0,5.0,4.0,100.0
1544,,,,,,,,,,,,,,,,2102857.0,Florian Frick,4.0,5.0,3.5,100.0
1545,,,,,,,,,,,,,,,,1171.0,Debra Fried,14.0,3.5,2.8,0.0
1546,,,,,,,,,,,,,,,,1952856.0,Paul Friedland,18.0,4.6,3.3,90.0
1547,,,,,,,,,,,,,,,,1698028.0,Eli Friedman,10.0,3.8,3.2,83.3333
1548,,,,,,,,,,,,,,,,2361932.0,Reid Friedson,5.0,5.0,3.8,100.0
1549,,,,,,,,,,,,,,,,1743585.0,Dana Friend,3.0,4.0,3.0,-1.0
1550,,,,,,,,,,,,,,,,1705396.0,Walter Frisch,2.0,5.0,4.5,100.0
1551,,,,,,,,,,,,,,,,2657247.0,Giulia Friso,1.0,4.0,3.0,100.0
1552,,,,,,,,,,,,,,,,1300157.0,Andy Frohmader,5.0,2.1,3.8,-1.0
1553,,,,,,,,,,,,,,,,1704512.0,Christopher Fromme,4.0,4.4,3.0,100.0
1554,,,,,,,,,,,,,,,,851564.0,Stephen Frug,4.0,3.6,3.0,-1.0
1555,,,,,,,,,,,,,,,,1378271.0,Rodrigo Fuentes,2.0,4.5,2.5,-1.0
1556,,,,,,,,,,,,,,,,1910410.0,Arnika Fuhrmann,2.0,4.5,2.0,100.0
1557,,,,,,,,,,,,,,,,268953.0,Bert Fulbright,35.0,3.6,3.3,70.0
1558,,,,,,,,,,,,,,,,2276631.0,Valentina Fulginiti,4.0,4.8,2.2,100.0
1559,,,,,,,,,,,,,,,,1920027.0,Carrie Fulton,1.0,4.5,2.0,-1.0
1560,,,,,,,,,,,,,,,,955444.0,David Funk,2.0,4.0,2.0,-1.0
1561,,,,,,,,,,,,,,,,1975309.0,Sue Fussell,2.0,3.0,3.5,50.0
1562,,,,,,,,,,,,,,,,2561683.0,Peter Gabriel,0.0,0.0,0.0,-1.0
1563,,,,,,,,,,,,,,,,2763538.0,Greeshma Gadikota,2.0,4.0,3.0,50.0
1564,,,,,,,,,,,,,,,,257330.0,Alexander Gaeta,11.0,3.7,2.6,-1.0
1565,,,,,,,,,,,,,,,,2409965.0,J. Ellen Gainor,2.0,5.0,2.5,100.0
1566,,,,,,,,,,,,,,,,527119.0,David Galton,5.0,4.6,2.2,-1.0
1567,,,,,,,,,,,,,,,,42676.0,Bruce Ganem,113.0,3.6,3.8,81.8182
1568,,,,,,,,,,,,,,,,1200859.0,Barbara Ganzel,5.0,3.2,3.0,-1.0
1569,,,,,,,,,,,,,,,,1325858.0,Yingxin Gao,12.0,2.0,3.8,-1.0
1570,,,,,,,,,,,,,,,,1670373.0,George Gao,1.0,1.0,2.0,-1.0
1571,,,,,,,,,,,,,,,,1839293.0,Oliver Gao,1.0,3.0,1.0,-1.0
1572,,,,,,,,,,,,,,,,891115.0,Maria Antonia Garces,10.0,4.8,3.4,-1.0
1573,,,,,,,,,,,,,,,,407788.0,Ephrahim Garcia,23.0,3.4,3.3,100.0
1574,,,,,,,,,,,,,,,,1478751.0,Armando Garcia,3.0,1.8,3.0,-1.0
1575,,,,,,,,,,,,,,,,1788634.0,Maria Garcia,14.0,2.5,3.8,44.4444
1576,,,,,,,,,,,,,,,,1791592.0,Ben Garcia,0.0,0.0,0.0,-1.0
1577,,,,,,,,,,,,,,,,2525823.0,Pablo Garcia Pinar,4.0,4.3,4.0,75.0
1578,,,,,,,,,,,,,,,,2287010.0,Filiz Garip,12.0,3.6,2.4,75.0
1579,,,,,,,,,,,,,,,,1291849.0,Stephen Garvey,2.0,4.8,3.0,-1.0
1580,,,,,,,,,,,,,,,,1991243.0,Bill Gaskins,1.0,5.0,4.0,100.0
1581,,,,,,,,,,,,,,,,1027213.0,Linda Gasser,15.0,1.5,3.8,7.6923
1582,,,,,,,,,,,,,,,,1634917.0,John Gaulke,1.0,4.0,1.0,-1.0
1583,,,,,,,,,,,,,,,,2263236.0,Christopher Gaulke,9.0,1.8,3.7,22.2222
1584,,,,,,,,,,,,,,,,1882282.0,Vishal Gaur,1.0,4.0,2.0,-1.0
1585,,,,,,,,,,,,,,,,1724649.0,Jerrie Gavalchin,4.0,4.9,1.5,-1.0
1586,,,,,,,,,,,,,,,,1633489.0,Aisha Gawad,5.0,4.1,3.6,-1.0
1587,,,,,,,,,,,,,,,,159311.0,Kifle Gebremedhin,17.0,3.3,2.8,33.3333
1588,,,,,,,,,,,,,,,,398101.0,Rick Geddes,19.0,3.9,2.7,60.0
1589,,,,,,,,,,,,,,,,224377.0,Charles Geisler,12.0,3.1,2.5,-1.0
1590,,,,,,,,,,,,,,,,775393.0,Tamar Gendler,3.0,4.5,3.0,-1.0
1591,,,,,,,,,,,,,,,,1991360.0,Albert George,0.0,0.0,0.0,-1.0
1592,,,,,,,,,,,,,,,,2168708.0,Michael George,38.0,2.7,3.7,44.7368
1593,,,,,,,,,,,,,,,,1564316.0,Weiqing Su George,11.0,4.7,4.1,75.0
1594,,,,,,,,,,,,,,,,501603.0,. Gerner,8.0,2.8,1.5,-1.0
1595,,,,,,,,,,,,,,,,132808.0,William Ghiorse,27.0,3.8,2.3,-1.0
1596,,,,,,,,,,,,,,,,1818365.0,Arpita Ghosh,11.0,2.8,2.9,100.0
1597,,,,,,,,,,,,,,,,272018.0,Alan Giambattista,22.0,3.9,3.5,85.7143
1598,,,,,,,,,,,,,,,,226123.0,Emmanuel Giannelis,27.0,2.7,2.9,-1.0
1599,,,,,,,,,,,,,,,,2019164.0,Nicole Giannella,1.0,5.0,4.0,-1.0
